timestamp,bias_x,bias_y,bias_z
58652.8,0.413,-0.544,-0.748
58652.26,0.413,-0.544,-0.748
58652.45,0.414,-0.548,-0.746
58652.63,0.414,-0.548,-0.746
58652.81,0.414,-0.548,-0.746
58652.99,0.414,-0.548,-0.746
58653.18,0.414,-0.548,-0.746
58654.63,0.413,-0.548,-0.746
58654.82,0.413,-0.548,-0.746
58655.0,0.413,-0.548,-0.746
58655.18,0.415,-0.552,-0.743
58655.36,0.415,-0.552,-0.743
58655.54,0.415,-0.552,-0.743
58655.73,0.415,-0.552,-0.743
58655.91,0.415,-0.552,-0.743
58656.9,0.415,-0.552,-0.743
58656.27,0.412,-0.548,-0.742
58656.46,0.412,-0.548,-0.742
58656.64,0.412,-0.548,-0.742
58656.82,0.412,-0.548,-0.742
58657.0,0.412,-0.548,-0.742
58657.19,0.411,-0.549,-0.742
58657.37,0.411,-0.549,-0.742
58657.55,0.411,-0.549,-0.742
58657.73,0.411,-0.549,-0.742
58657.91,0.411,-0.549,-0.742
58658.1,0.405,-0.548,-0.745
58658.28,0.405,-0.548,-0.745
58658.46,0.405,-0.548,-0.745
58658.64,0.405,-0.548,-0.745
58658.83,0.405,-0.548,-0.745
58659.1,0.413,-0.549,-0.748
58659.19,0.413,-0.549,-0.748
58659.37,0.413,-0.549,-0.748
58659.55,0.413,-0.549,-0.748
58659.74,0.413,-0.549,-0.748
58659.92,0.413,-0.549,-0.748
58660.1,0.412,-0.543,-0.745
58667.3,0.407,-0.553,-0.746
58667.21,0.407,-0.553,-0.746
58667.39,0.407,-0.553,-0.746
58667.57,0.407,-0.553,-0.746
58667.76,0.407,-0.553,-0.746
58667.94,0.407,-0.553,-0.746
58668.12,0.407,-0.553,-0.746
58668.3,0.407,-0.553,-0.746
58668.48,0.407,-0.553,-0.746
58668.67,0.407,-0.553,-0.746
58668.85,0.407,-0.553,-0.746
58669.3,0.407,-0.553,-0.746
58669.21,0.407,-0.553,-0.746
58669.4,0.407,-0.553,-0.746
58670.85,0.412,-0.551,-0.749
58671.4,0.412,-0.551,-0.749
58671.22,0.412,-0.551,-0.749
58671.4,0.412,-0.551,-0.749
58671.58,0.412,-0.549,-0.745
58671.77,0.412,-0.549,-0.745
58671.95,0.412,-0.549,-0.745
58672.13,0.412,-0.549,-0.745
58672.31,0.412,-0.549,-0.745
58672.49,0.411,-0.555,-0.746
58672.68,0.411,-0.555,-0.746
58672.86,0.411,-0.555,-0.746
58680.88,0.411,-0.549,-0.749
58681.6,0.411,-0.549,-0.749
58681.24,0.411,-0.549,-0.749
58681.43,0.411,-0.549,-0.749
58681.61,0.411,-0.549,-0.749
58681.79,0.411,-0.549,-0.749
58681.97,0.411,-0.549,-0.749
58682.16,0.411,-0.549,-0.749
58682.34,0.411,-0.549,-0.749
58682.52,0.411,-0.549,-0.749
58682.7,0.411,-0.549,-0.749
58682.88,0.411,-0.549,-0.749
58683.7,0.412,-0.547,-0.744
58683.25,0.412,-0.547,-0.744
58683.43,0.412,-0.547,-0.744
58683.61,0.412,-0.547,-0.744
58683.8,0.412,-0.547,-0.744
58683.98,0.414,-0.55,-0.745
58684.16,0.414,-0.55,-0.745
58684.34,0.414,-0.55,-0.745
58684.52,0.414,-0.55,-0.745
58684.71,0.414,-0.55,-0.745
58684.89,0.414,-0.552,-0.746
58685.7,0.414,-0.552,-0.746
58685.25,0.414,-0.552,-0.746
58688.35,0.406,-0.552,-0.746
58688.53,0.406,-0.552,-0.746
58688.72,0.412,-0.552,-0.743
58688.9,0.412,-0.552,-0.743
58689.8,0.412,-0.552,-0.743
58689.26,0.412,-0.552,-0.743
58689.45,0.412,-0.552,-0.743
58689.63,0.406,-0.551,-0.746
58689.81,0.406,-0.551,-0.746
58689.99,0.406,-0.551,-0.746
58690.17,0.406,-0.551,-0.746
58690.36,0.406,-0.551,-0.746
58690.54,0.406,-0.551,-0.746
58690.72,0.406,-0.55,-0.747
58690.9,0.406,-0.55,-0.747
58691.9,0.406,-0.55,-0.747
58691.27,0.406,-0.55,-0.747
58691.45,0.406,-0.55,-0.747
58691.63,0.408,-0.553,-0.747
58691.82,0.408,-0.553,-0.747
58692.0,0.408,-0.553,-0.747
58692.18,0.408,-0.553,-0.747
58692.36,0.408,-0.553,-0.747
58692.54,0.406,-0.55,-0.744
58692.73,0.406,-0.55,-0.744
58692.91,0.406,-0.55,-0.744
58693.9,0.406,-0.55,-0.744
58693.27,0.406,-0.55,-0.744
58693.46,0.404,-0.551,-0.742
58693.64,0.404,-0.551,-0.742
58693.82,0.404,-0.551,-0.742
58694.91,0.405,-0.552,-0.741
58695.1,0.405,-0.552,-0.741
58695.28,0.405,-0.552,-0.741
58695.46,0.409,-0.552,-0.749
58695.64,0.409,-0.552,-0.749
58695.82,0.409,-0.552,-0.749
58696.1,0.409,-0.552,-0.749
58696.19,0.409,-0.552,-0.749
58696.37,0.408,-0.553,-0.75
58696.55,0.408,-0.553,-0.75
58696.74,0.408,-0.553,-0.75
58696.92,0.408,-0.553,-0.75
58702.57,0.41,-0.552,-0.737
58702.75,0.41,-0.552,-0.737
58702.93,0.41,-0.552,-0.737
58703.11,0.408,-0.551,-0.74
58703.3,0.408,-0.551,-0.74
58703.48,0.408,-0.551,-0.74
58703.66,0.408,-0.551,-0.74
58703.84,0.408,-0.551,-0.74
58704.3,0.412,-0.55,-0.748
58704.21,0.412,-0.55,-0.748
58704.39,0.412,-0.55,-0.748
58704.57,0.412,-0.55,-0.748
58704.75,0.412,-0.55,-0.748
58704.94,0.411,-0.547,-0.743
58705.12,0.411,-0.547,-0.743
58705.3,0.411,-0.547,-0.743
58705.48,0.411,-0.547,-0.743
58705.67,0.411,-0.547,-0.743
58705.85,0.411,-0.547,-0.743
58706.3,0.413,-0.543,-0.742
58706.21,0.413,-0.543,-0.742
58706.4,0.413,-0.543,-0.742
58706.58,0.413,-0.543,-0.742
58706.76,0.413,-0.543,-0.742
58707.49,0.406,-0.549,-0.747
58707.67,0.406,-0.549,-0.747
58707.85,0.407,-0.55,-0.744
58708.4,0.407,-0.55,-0.744
58708.22,0.407,-0.55,-0.744
58708.4,0.407,-0.55,-0.744
58708.58,0.407,-0.55,-0.744
58708.76,0.407,-0.551,-0.744
58708.95,0.407,-0.551,-0.744
58709.13,0.407,-0.551,-0.744
58709.31,0.407,-0.551,-0.744
58709.49,0.407,-0.551,-0.744
58709.68,0.407,-0.551,-0.744
58709.86,0.409,-0.55,-0.746
58710.4,0.409,-0.55,-0.746
58710.22,0.409,-0.55,-0.746
58710.4,0.409,-0.55,-0.746
58710.59,0.409,-0.55,-0.746
58710.77,0.412,-0.551,-0.744
58710.95,0.412,-0.551,-0.744
58711.13,0.412,-0.551,-0.744
58713.32,0.41,-0.546,-0.74
58713.5,0.41,-0.546,-0.74
58713.69,0.406,-0.542,-0.743
58713.87,0.406,-0.542,-0.743
58714.5,0.406,-0.542,-0.743
58714.23,0.406,-0.542,-0.743
58714.41,0.406,-0.542,-0.743
58714.6,0.412,-0.545,-0.748
58714.78,0.412,-0.545,-0.748
58714.96,0.412,-0.545,-0.748
58715.14,0.412,-0.545,-0.748
58722.8,0.411,-0.554,-0.742
58722.98,0.411,-0.554,-0.742
58723.16,0.414,-0.552,-0.747
58723.35,0.414,-0.552,-0.747
58723.53,0.414,-0.552,-0.747
58723.71,0.414,-0.552,-0.747
58723.89,0.414,-0.552,-0.747
58724.8,0.411,-0.549,-0.743
58724.26,0.411,-0.549,-0.743
58724.44,0.411,-0.549,-0.743
58724.62,0.411,-0.549,-0.743
58724.81,0.411,-0.549,-0.743
58730.64,0.412,-0.548,-0.744
58730.82,0.413,-0.545,-0.74
58731.0,0.413,-0.545,-0.74
58731.19,0.413,-0.545,-0.74
58731.37,0.413,-0.545,-0.74
58731.55,0.413,-0.545,-0.74
58731.73,0.418,-0.548,-0.745
58731.91,0.418,-0.548,-0.745
58732.1,0.418,-0.548,-0.745
58732.28,0.418,-0.548,-0.745
58732.46,0.418,-0.548,-0.745
58737.75,0.41,-0.549,-0.746
58737.93,0.41,-0.549,-0.746
58738.11,0.41,-0.549,-0.746
58738.29,0.41,-0.549,-0.746
58738.48,0.412,-0.548,-0.747
58738.66,0.412,-0.548,-0.747
58738.84,0.412,-0.548,-0.747
58739.2,0.412,-0.548,-0.747
58739.2,0.412,-0.548,-0.747
58739.39,0.407,-0.55,-0.743
58739.57,0.407,-0.55,-0.743
58743.4,0.407,-0.547,-0.742
58743.58,0.407,-0.547,-0.742
58743.76,0.407,-0.547,-0.742
58743.94,0.407,-0.547,-0.742
58744.13,0.407,-0.547,-0.742
58744.31,0.411,-0.548,-0.745
58744.49,0.411,-0.548,-0.745
58744.67,0.411,-0.548,-0.745
58744.86,0.411,-0.548,-0.745
58745.4,0.411,-0.548,-0.745
58745.22,0.413,-0.547,-0.743
58747.59,0.414,-0.544,-0.746
58747.77,0.414,-0.544,-0.746
58747.95,0.414,-0.544,-0.746
58748.14,0.415,-0.54,-0.747
58748.32,0.415,-0.54,-0.747
58748.5,0.415,-0.54,-0.747
58748.68,0.415,-0.54,-0.747
58748.87,0.415,-0.54,-0.747
58749.5,0.41,-0.539,-0.747
58749.23,0.41,-0.539,-0.747
58749.41,0.41,-0.539,-0.747
58749.6,0.41,-0.539,-0.747
58749.78,0.41,-0.539,-0.747
58749.96,0.415,-0.545,-0.742
58750.14,0.415,-0.545,-0.742
58750.32,0.415,-0.545,-0.742
58750.51,0.415,-0.545,-0.742
58750.69,0.415,-0.545,-0.742
58750.87,0.412,-0.544,-0.741
58751.5,0.412,-0.544,-0.741
58751.24,0.412,-0.544,-0.741
58751.42,0.412,-0.544,-0.741
58751.6,0.412,-0.544,-0.741
58751.78,0.412,-0.544,-0.741
58751.97,0.416,-0.548,-0.746
58752.15,0.416,-0.548,-0.746
58752.33,0.416,-0.548,-0.746
58753.24,0.415,-0.547,-0.746
58753.42,0.415,-0.547,-0.746
58753.61,0.415,-0.547,-0.746
58753.79,0.421,-0.547,-0.742
58753.97,0.421,-0.547,-0.742
58754.15,0.421,-0.547,-0.742
58754.34,0.421,-0.547,-0.742
58754.52,0.421,-0.547,-0.742
58754.7,0.421,-0.545,-0.745
58754.88,0.421,-0.545,-0.745
58755.6,0.421,-0.545,-0.745
58766.0,0.416,-0.548,-0.748
58766.18,0.414,-0.548,-0.749
58766.37,0.414,-0.548,-0.749
58766.55,0.414,-0.548,-0.749
58766.73,0.414,-0.548,-0.749
58766.91,0.414,-0.548,-0.749
58767.1,0.414,-0.548,-0.749
58767.28,0.411,-0.549,-0.746
58767.46,0.411,-0.549,-0.746
58767.64,0.411,-0.549,-0.746
58767.82,0.411,-0.549,-0.746
58768.1,0.411,-0.549,-0.746
58768.19,0.416,-0.546,-0.747
58768.37,0.416,-0.546,-0.747
58768.55,0.416,-0.546,-0.747
58768.74,0.416,-0.546,-0.747
58768.92,0.416,-0.546,-0.747
58769.1,0.413,-0.55,-0.744
58769.28,0.413,-0.55,-0.744
58769.46,0.413,-0.55,-0.744
58769.65,0.413,-0.55,-0.744
58769.83,0.413,-0.55,-0.744
58770.1,0.411,-0.547,-0.748
58770.19,0.411,-0.547,-0.748
58770.38,0.411,-0.547,-0.748
58770.56,0.411,-0.547,-0.748
58770.74,0.411,-0.547,-0.748
58770.92,0.411,-0.547,-0.748
58771.11,0.411,-0.548,-0.746
58771.47,0.411,-0.548,-0.746
58771.65,0.411,-0.548,-0.746
58771.83,0.411,-0.548,-0.746
58772.2,0.414,-0.548,-0.744
58772.2,0.414,-0.548,-0.744
58772.38,0.414,-0.548,-0.744
58772.56,0.414,-0.548,-0.744
58772.75,0.414,-0.548,-0.744
58772.93,0.413,-0.55,-0.744
58773.11,0.413,-0.55,-0.744
58773.29,0.413,-0.55,-0.744
58781.13,0.418,-0.544,-0.75
58781.31,0.418,-0.544,-0.75
58781.5,0.415,-0.545,-0.748
58781.68,0.415,-0.545,-0.748
58781.86,0.415,-0.545,-0.748
58782.4,0.415,-0.545,-0.748
58782.22,0.415,-0.545,-0.748
58782.41,0.415,-0.545,-0.748
58782.59,0.415,-0.548,-0.743
58782.77,0.415,-0.548,-0.743
58782.95,0.415,-0.548,-0.743
58783.14,0.415,-0.548,-0.743
58783.32,0.415,-0.548,-0.743
58783.5,0.419,-0.55,-0.743
58783.68,0.419,-0.55,-0.743
58783.87,0.419,-0.55,-0.743
58784.5,0.419,-0.55,-0.743
58784.23,0.419,-0.55,-0.743
58784.41,0.412,-0.545,-0.747
58784.59,0.412,-0.545,-0.747
58784.78,0.412,-0.545,-0.747
58784.96,0.412,-0.545,-0.747
58785.14,0.412,-0.545,-0.747
58785.32,0.412,-0.545,-0.747
58785.51,0.415,-0.546,-0.746
58785.69,0.415,-0.546,-0.746
58785.87,0.415,-0.546,-0.746
58786.5,0.415,-0.546,-0.746
58794.98,0.42,-0.547,-0.749
58795.17,0.42,-0.547,-0.749
58795.35,0.42,-0.547,-0.749
58795.53,0.42,-0.547,-0.749
58795.71,0.42,-0.547,-0.749
58795.9,0.417,-0.543,-0.742
58796.8,0.417,-0.543,-0.742
58796.26,0.417,-0.543,-0.742
58796.44,0.417,-0.543,-0.742
58796.62,0.417,-0.543,-0.742
58796.81,0.417,-0.543,-0.742
58796.99,0.416,-0.55,-0.739
58797.17,0.416,-0.55,-0.739
58797.35,0.416,-0.55,-0.739
58797.54,0.416,-0.55,-0.739
58797.72,0.416,-0.55,-0.739
58797.9,0.416,-0.551,-0.745
58798.8,0.416,-0.551,-0.745
58798.27,0.416,-0.551,-0.745
58798.45,0.416,-0.551,-0.745
58798.63,0.416,-0.551,-0.745
58798.81,0.415,-0.55,-0.745
58801.0,0.414,-0.549,-0.746
58801.18,0.414,-0.549,-0.746
58801.36,0.414,-0.549,-0.746
58801.55,0.414,-0.549,-0.746
58801.73,0.415,-0.546,-0.746
58801.91,0.415,-0.546,-0.746
58802.9,0.415,-0.546,-0.746
58802.28,0.415,-0.546,-0.746
58802.46,0.415,-0.546,-0.746
58802.64,0.415,-0.545,-0.743
58802.82,0.415,-0.545,-0.743
58811.94,0.417,-0.55,-0.742
58812.12,0.417,-0.55,-0.742
58812.3,0.417,-0.551,-0.742
58812.48,0.417,-0.551,-0.742
58812.66,0.417,-0.551,-0.742
58812.85,0.417,-0.551,-0.742
58813.3,0.417,-0.551,-0.742
58813.21,0.418,-0.547,-0.744
58813.39,0.418,-0.547,-0.744
58813.58,0.418,-0.547,-0.744
58813.76,0.418,-0.547,-0.744
58820.87,0.41,-0.548,-0.745
58821.5,0.41,-0.548,-0.745
58821.23,0.41,-0.548,-0.745
58821.41,0.41,-0.548,-0.745
58821.6,0.41,-0.548,-0.745
58821.78,0.413,-0.545,-0.747
58821.96,0.413,-0.545,-0.747
58822.14,0.413,-0.545,-0.747
58822.32,0.413,-0.545,-0.747
58822.51,0.413,-0.545,-0.747
58822.69,0.415,-0.545,-0.752
58830.89,0.414,-0.541,-0.741
58831.7,0.414,-0.541,-0.741
58831.26,0.414,-0.541,-0.741
58831.44,0.416,-0.546,-0.744
58831.62,0.416,-0.546,-0.744
58831.8,0.416,-0.546,-0.744
58831.98,0.416,-0.546,-0.744
58832.17,0.416,-0.546,-0.744
58832.35,0.423,-0.545,-0.742
58832.53,0.423,-0.545,-0.742
58832.71,0.423,-0.545,-0.742
58838.0,0.413,-0.548,-0.747
58838.18,0.413,-0.548,-0.747
58838.36,0.413,-0.548,-0.747
58838.55,0.413,-0.548,-0.747
58838.73,0.413,-0.548,-0.747
58838.91,0.413,-0.548,-0.747
58839.9,0.42,-0.542,-0.744
58839.28,0.42,-0.542,-0.744
58839.46,0.42,-0.542,-0.744
58839.64,0.42,-0.542,-0.744
58846.2,0.416,-0.543,-0.747
58846.2,0.416,-0.543,-0.747
58846.38,0.416,-0.543,-0.747
58846.57,0.416,-0.543,-0.747
58846.75,0.418,-0.545,-0.742
58846.93,0.418,-0.545,-0.742
58847.11,0.418,-0.545,-0.742
58847.3,0.418,-0.545,-0.742
58847.48,0.418,-0.545,-0.742
58847.66,0.412,-0.548,-0.745
58847.84,0.412,-0.548,-0.745
58849.12,0.415,-0.549,-0.745
58849.3,0.415,-0.549,-0.745
58849.48,0.417,-0.548,-0.748
58849.67,0.417,-0.548,-0.748
58849.85,0.417,-0.548,-0.748
58850.3,0.417,-0.548,-0.748
58850.21,0.417,-0.548,-0.748
58850.39,0.417,-0.548,-0.748
58850.58,0.415,-0.547,-0.743
58850.76,0.415,-0.547,-0.743
58850.94,0.415,-0.547,-0.743
58857.87,0.416,-0.547,-0.751
58858.5,0.416,-0.547,-0.751
58858.23,0.421,-0.549,-0.752
58858.41,0.421,-0.549,-0.752
58858.6,0.421,-0.549,-0.752
58858.78,0.421,-0.549,-0.752
58858.96,0.421,-0.549,-0.752
58859.14,0.421,-0.543,-0.75
58859.33,0.421,-0.543,-0.75
58859.51,0.421,-0.543,-0.75
58859.69,0.421,-0.543,-0.75
58859.87,0.421,-0.543,-0.75
58860.6,0.421,-0.544,-0.747
58860.24,0.421,-0.544,-0.747
58860.42,0.421,-0.544,-0.747
58860.6,0.421,-0.544,-0.747
58860.78,0.421,-0.544,-0.747
58860.97,0.421,-0.544,-0.743
58861.15,0.421,-0.544,-0.743
58861.33,0.421,-0.544,-0.743
58861.51,0.421,-0.544,-0.743
58861.7,0.421,-0.544,-0.743
58869.53,0.416,-0.547,-0.747
58869.72,0.413,-0.544,-0.748
58869.9,0.413,-0.544,-0.748
58870.8,0.413,-0.544,-0.748
58870.26,0.413,-0.544,-0.748
58870.45,0.413,-0.544,-0.748
58870.63,0.416,-0.547,-0.75
58870.81,0.416,-0.547,-0.75
58870.99,0.416,-0.547,-0.75
58871.17,0.416,-0.547,-0.75
58871.36,0.416,-0.547,-0.75
58871.54,0.417,-0.545,-0.744
58871.72,0.417,-0.545,-0.744
58871.9,0.417,-0.545,-0.744
58872.9,0.417,-0.545,-0.744
58872.27,0.417,-0.545,-0.744
58872.45,0.417,-0.549,-0.746
58872.63,0.417,-0.549,-0.746
58872.82,0.417,-0.549,-0.746
58873.0,0.417,-0.549,-0.746
58873.18,0.417,-0.549,-0.746
58873.36,0.417,-0.549,-0.746
58873.54,0.411,-0.547,-0.743
58873.73,0.411,-0.547,-0.743
58873.91,0.411,-0.547,-0.743
58881.56,0.416,-0.548,-0.745
58881.75,0.416,-0.548,-0.745
58881.93,0.416,-0.548,-0.745
58882.11,0.413,-0.548,-0.745
58882.29,0.413,-0.548,-0.745
58882.48,0.413,-0.548,-0.745
58882.66,0.413,-0.548,-0.745
58882.84,0.413,-0.548,-0.745
58883.2,0.409,-0.552,-0.739
58883.2,0.409,-0.552,-0.739
58883.39,0.409,-0.552,-0.739
58892.14,0.415,-0.55,-0.74
58892.32,0.415,-0.55,-0.74
58892.5,0.415,-0.55,-0.74
58892.68,0.428,-0.553,-0.744
58892.86,0.428,-0.553,-0.744
58893.5,0.428,-0.553,-0.744
58893.23,0.428,-0.553,-0.744
58893.41,0.428,-0.553,-0.744
58893.59,0.428,-0.553,-0.744
58893.78,0.428,-0.553,-0.744
58893.96,0.428,-0.553,-0.744
58903.7,0.409,-0.547,-0.741
58903.26,0.409,-0.547,-0.741
58903.44,0.409,-0.547,-0.741
58903.62,0.409,-0.547,-0.741
58903.8,0.409,-0.547,-0.741
58903.98,0.409,-0.547,-0.741
58904.17,0.407,-0.547,-0.743
58904.35,0.407,-0.547,-0.743
58904.53,0.407,-0.547,-0.743
58914.19,0.415,-0.546,-0.742
58914.37,0.415,-0.546,-0.742
58914.56,0.415,-0.548,-0.741
58914.74,0.415,-0.548,-0.741
58914.92,0.415,-0.548,-0.741
58915.1,0.415,-0.548,-0.741
58915.29,0.415,-0.548,-0.741
58915.47,0.415,-0.548,-0.741
58915.65,0.417,-0.546,-0.742
58915.83,0.417,-0.546,-0.742
58916.1,0.417,-0.546,-0.742
58916.2,0.417,-0.546,-0.742
58916.38,0.417,-0.546,-0.742
58916.56,0.414,-0.548,-0.743
58916.74,0.414,-0.548,-0.743
58917.84,0.412,-0.542,-0.739
58918.2,0.412,-0.542,-0.739
58918.2,0.412,-0.542,-0.739
58918.38,0.412,-0.542,-0.739
58918.57,0.42,-0.545,-0.746
58918.75,0.42,-0.545,-0.746
58918.93,0.42,-0.545,-0.746
58924.95,0.42,-0.549,-0.744
58925.13,0.421,-0.55,-0.741
58925.31,0.421,-0.55,-0.741
58925.49,0.421,-0.55,-0.741
58925.68,0.421,-0.55,-0.741
58925.86,0.421,-0.55,-0.741
58926.4,0.421,-0.55,-0.741
58926.22,0.418,-0.542,-0.743
58926.41,0.418,-0.542,-0.743
58926.59,0.418,-0.542,-0.743
58926.77,0.418,-0.542,-0.743
58926.95,0.418,-0.542,-0.743
58927.13,0.422,-0.544,-0.745
58927.32,0.422,-0.544,-0.745
58927.5,0.422,-0.544,-0.745
58927.68,0.422,-0.544,-0.745
58931.14,0.403,-0.553,-0.745
58931.33,0.403,-0.553,-0.745
58931.51,0.403,-0.553,-0.745
58931.69,0.403,-0.553,-0.745
58931.87,0.406,-0.551,-0.741
58932.6,0.406,-0.551,-0.741
58932.24,0.406,-0.551,-0.741
58932.42,0.406,-0.551,-0.741
58932.6,0.406,-0.551,-0.741
58932.79,0.417,-0.552,-0.746
58932.97,0.417,-0.552,-0.746
58933.15,0.417,-0.552,-0.746
58938.62,0.413,-0.548,-0.743
58938.8,0.413,-0.548,-0.743
58938.98,0.413,-0.548,-0.743
58939.17,0.413,-0.548,-0.743
58939.35,0.413,-0.548,-0.743
58939.53,0.42,-0.545,-0.747
58939.71,0.42,-0.545,-0.747
58939.89,0.42,-0.545,-0.747
58940.8,0.42,-0.545,-0.747
58940.26,0.42,-0.545,-0.747
58940.44,0.41,-0.542,-0.745
58942.99,0.412,-0.547,-0.742
58943.18,0.412,-0.547,-0.742
58943.36,0.412,-0.544,-0.744
58943.54,0.412,-0.544,-0.744
58943.72,0.412,-0.544,-0.744
58943.91,0.412,-0.544,-0.744
58944.9,0.412,-0.544,-0.744
58944.27,0.41,-0.542,-0.749
58953.75,0.418,-0.549,-0.745
58953.93,0.416,-0.543,-0.742
58954.11,0.416,-0.543,-0.742
58954.3,0.416,-0.543,-0.742
58954.48,0.416,-0.543,-0.742
58954.66,0.416,-0.543,-0.742
58954.84,0.414,-0.545,-0.747
58955.2,0.414,-0.545,-0.747
58957.94,0.414,-0.545,-0.739
58958.12,0.414,-0.545,-0.739
58958.31,0.414,-0.545,-0.739
58958.49,0.414,-0.545,-0.739
58958.67,0.414,-0.545,-0.739
58958.85,0.414,-0.545,-0.739
58959.3,0.414,-0.545,-0.739
58959.22,0.414,-0.545,-0.739
58959.4,0.414,-0.545,-0.739
58959.58,0.413,-0.544,-0.743
58959.76,0.413,-0.544,-0.743
58959.95,0.413,-0.544,-0.743
58960.13,0.413,-0.544,-0.743
58960.31,0.413,-0.544,-0.743
58960.49,0.413,-0.544,-0.743
58960.67,0.414,-0.547,-0.742
58960.86,0.414,-0.547,-0.742
58961.4,0.414,-0.547,-0.742
58961.22,0.414,-0.547,-0.742
58961.4,0.414,-0.547,-0.742
58961.59,0.422,-0.542,-0.743
58963.96,0.419,-0.549,-0.745
58964.14,0.419,-0.549,-0.745
58964.32,0.419,-0.549,-0.745
58964.5,0.414,-0.547,-0.746
58964.68,0.414,-0.547,-0.746
58964.87,0.414,-0.547,-0.746
58965.5,0.414,-0.547,-0.746
58965.23,0.414,-0.547,-0.746
58965.41,0.414,-0.548,-0.744
58965.6,0.414,-0.548,-0.744
58965.78,0.414,-0.548,-0.744
58965.96,0.414,-0.548,-0.744
58966.14,0.414,-0.548,-0.744
58966.32,0.414,-0.548,-0.741
58966.51,0.414,-0.548,-0.741
58969.6,0.414,-0.548,-0.746
58969.79,0.414,-0.548,-0.746
58969.97,0.414,-0.548,-0.746
58970.15,0.415,-0.553,-0.741
58970.33,0.415,-0.553,-0.741
58970.52,0.415,-0.553,-0.741
58970.7,0.415,-0.553,-0.741
58970.88,0.415,-0.553,-0.741
58978.9,0.418,-0.548,-0.746
58979.8,0.418,-0.548,-0.746
58979.26,0.418,-0.548,-0.746
58979.45,0.418,-0.548,-0.746
58979.63,0.418,-0.548,-0.746
58979.81,0.417,-0.546,-0.745
58979.99,0.417,-0.546,-0.745
58980.17,0.417,-0.546,-0.745
58985.64,0.414,-0.55,-0.738
58985.82,0.414,-0.55,-0.738
58986.1,0.414,-0.55,-0.738
58986.19,0.414,-0.55,-0.738
58986.37,0.423,-0.545,-0.743
58986.55,0.423,-0.545,-0.743
58986.74,0.423,-0.545,-0.743
58986.92,0.423,-0.545,-0.743
58987.1,0.423,-0.545,-0.743
58987.28,0.423,-0.545,-0.743
58987.47,0.417,-0.548,-0.745
58987.65,0.417,-0.548,-0.745
58989.11,0.415,-0.549,-0.748
58989.29,0.417,-0.548,-0.746
58989.47,0.417,-0.548,-0.746
58989.65,0.417,-0.548,-0.746
58989.83,0.417,-0.548,-0.746
58990.2,0.417,-0.548,-0.746
58990.2,0.418,-0.546,-0.747
58990.38,0.418,-0.546,-0.747
58990.56,0.418,-0.546,-0.747
58991.66,0.424,-0.552,-0.748
58991.84,0.424,-0.552,-0.748
58992.2,0.424,-0.552,-0.748
58992.2,0.417,-0.546,-0.745
58992.39,0.417,-0.546,-0.745
58992.57,0.417,-0.546,-0.745
58992.75,0.417,-0.546,-0.745
58992.93,0.417,-0.546,-0.745
58993.11,0.417,-0.546,-0.742
58993.3,0.417,-0.546,-0.742
58993.48,0.417,-0.546,-0.742
58994.3,0.412,-0.553,-0.744
58994.21,0.412,-0.553,-0.744
58994.39,0.412,-0.553,-0.744
58994.57,0.412,-0.553,-0.744
58994.75,0.412,-0.553,-0.744
58994.94,0.412,-0.553,-0.744
58995.12,0.418,-0.551,-0.745
58995.3,0.418,-0.551,-0.745
58995.48,0.418,-0.551,-0.745
58995.67,0.418,-0.551,-0.745
58995.85,0.418,-0.551,-0.745
58996.3,0.421,-0.547,-0.743
58996.21,0.421,-0.547,-0.743
58999.31,0.42,-0.54,-0.743
58999.49,0.42,-0.54,-0.743
58999.68,0.42,-0.54,-0.743
58999.86,0.412,-0.537,-0.74
59000.4,0.412,-0.537,-0.74
59000.22,0.412,-0.537,-0.74
59000.4,0.412,-0.537,-0.74
59000.59,0.412,-0.537,-0.74
59000.77,0.423,-0.544,-0.752
59000.95,0.423,-0.544,-0.752
59001.13,0.423,-0.544,-0.752
59001.32,0.423,-0.544,-0.752
59004.78,0.421,-0.546,-0.743
59004.96,0.421,-0.546,-0.743
59005.14,0.421,-0.546,-0.743
59005.33,0.421,-0.546,-0.743
59005.51,0.418,-0.543,-0.748
59005.69,0.418,-0.543,-0.748
59005.87,0.418,-0.543,-0.748
59006.6,0.418,-0.543,-0.748
59006.24,0.418,-0.543,-0.748
59006.42,0.418,-0.543,-0.748
59006.6,0.416,-0.547,-0.743
59006.78,0.416,-0.547,-0.743
59006.97,0.416,-0.547,-0.743
59007.15,0.416,-0.547,-0.743
59007.33,0.416,-0.547,-0.743
59007.51,0.415,-0.547,-0.746
59007.7,0.415,-0.547,-0.746
59007.88,0.415,-0.547,-0.746
59008.6,0.415,-0.547,-0.746
59008.24,0.415,-0.547,-0.746
59008.42,0.417,-0.546,-0.743
59008.61,0.417,-0.546,-0.743
59008.79,0.417,-0.546,-0.743
59008.97,0.417,-0.546,-0.743
59009.15,0.417,-0.546,-0.743
59009.34,0.421,-0.548,-0.749
59009.52,0.421,-0.548,-0.749
59009.7,0.421,-0.548,-0.749
59009.88,0.421,-0.548,-0.749
59010.7,0.421,-0.548,-0.749
59010.25,0.421,-0.548,-0.749
59010.43,0.416,-0.55,-0.747
59010.61,0.416,-0.55,-0.747
59010.79,0.416,-0.55,-0.747
