timestamp,pitch,yaw,roll
58544.38,-0.055,0.25,-0.038
58544.56,-0.051,0.25,-0.036
58544.74,-0.031,0.253,-0.025
58544.92,-0.044,0.251,-0.045
58545.11,-0.031,0.252,-0.021
58545.29,-0.053,0.254,-0.02
58545.47,-0.023,0.247,-0.019
58545.65,-0.025,0.248,-0.024
58545.84,-0.02,0.246,-0.018
58546.2,-0.037,0.242,-0.039
58546.2,-0.021,0.24,-0.042
58546.38,-0.043,0.245,-0.023
58546.56,-0.055,0.244,-0.045
58546.75,-0.054,0.243,-0.041
58546.93,-0.049,0.243,-0.017
58547.11,-0.033,0.247,-0.046
58547.29,-0.046,0.25,-0.002
58547.48,-0.016,0.251,-0.038
58547.66,-0.005,0.248,-0.02
58547.84,-0.018,0.253,-0.005
58548.2,0.003,0.255,-0.021
58548.2,-0.002,0.253,-0.008
58548.39,-0.002,0.255,-0.02
58548.57,-0.013,0.255,-0.022
58548.75,-0.018,0.255,-0.028
58548.93,-0.035,0.253,-0.036
58549.12,-0.06,0.256,-0.025
58549.3,-0.061,0.258,-0.045
58549.48,-0.072,0.254,-0.044
58549.66,-0.07,0.252,-0.056
58549.85,-0.076,0.254,-0.051
58550.3,-0.067,0.257,-0.045
58550.21,-0.074,0.258,-0.037
58550.39,-0.065,0.257,-0.061
58550.57,-0.073,0.259,-0.024
58550.76,-0.061,0.26,-0.055
58550.94,-0.079,0.255,-0.024
58551.12,-0.042,0.256,-0.038
58551.3,-0.051,0.252,-0.048
58551.49,-0.049,0.25,-0.027
58551.67,-0.052,0.252,-0.041
58551.85,-0.021,0.25,-0.02
58552.3,-0.044,0.253,-0.013
58552.21,-0.024,0.25,-0.031
58552.4,-0.038,0.25,-0.02
58553.13,-0.027,0.252,-0.031
58553.31,-0.003,0.254,-0.019
58553.49,-0.037,0.258,-0.019
58553.67,-0.002,0.254,0.004
58553.85,-0.012,0.259,-0.003
58554.4,0.01,0.263,-0.014
58554.22,-0.005,0.261,0.002
58554.4,0.017,0.259,-0.009
58554.58,-0.002,0.259,-0.002
58554.77,0.009,0.263,-0.009
