timestamp,altitude,azimuth,zenith,state
58796.44,0.079,0.22,0.08,MONITORING
58796.62,0.103,0.219,0.082,MONITORING
58796.81,0.074,0.217,0.082,MONITORING
58796.99,0.114,0.22,0.078,MONITORING
58797.17,0.048,0.21,0.071,MONITORING
58797.35,0.089,0.21,0.07,MONITORING
58797.54,0.056,0.205,0.069,MONITORING
58797.72,0.091,0.206,0.078,MONITORING
58797.9,0.071,0.2,0.083,MONITORING
58798.8,0.087,0.201,0.078,MONITORING
58798.27,0.1,0.202,0.082,MONITORING
58798.45,0.11,0.2,0.084,MONITORING
58798.63,0.116,0.201,0.095,MONITORING
58798.81,0.113,0.2,0.086,MONITORING
58801.0,0.043,0.198,0.069,MONITORING
58801.18,0.053,0.198,0.073,MONITORING
58801.36,0.072,0.199,0.077,MONITORING
58801.55,0.081,0.197,0.075,MONITORING
58801.73,0.077,0.198,0.08,MONITORING
58801.91,0.068,0.201,0.071,MONITORING
58802.9,0.049,0.2,0.077,MONITORING
58802.28,0.06,0.198,0.068,MONITORING
58802.46,0.057,0.198,0.063,MONITORING
58802.64,0.053,0.202,0.072,MONITORING
58802.82,0.061,0.199,0.071,MONITORING
58811.94,0.014,0.224,0.055,MONITORING
58812.12,0.005,0.223,0.06,MONITORING
58812.3,0.019,0.22,0.061,MONITORING
58812.48,0.014,0.219,0.059,MONITORING
58812.66,0.022,0.219,0.063,MONITORING
58812.85,0.004,0.217,0.061,MONITORING
58813.3,0.023,0.215,0.062,MONITORING
58813.21,0.018,0.215,0.061,MONITORING
58813.39,0.017,0.214,0.062,MONITORING
58813.58,0.02,0.216,0.066,MONITORING
58813.76,0.042,0.218,0.063,MONITORING
58820.87,0.02,0.217,0.061,MONITORING
58821.5,0.033,0.214,0.059,MONITORING
58821.23,0.018,0.213,0.054,MONITORING
58821.41,0.019,0.212,0.055,MONITORING
58821.6,0.017,0.211,0.055,MONITORING
58821.78,0.013,0.211,0.058,MONITORING
58821.96,0.01,0.209,0.059,MONITORING
58822.14,0.009,0.208,0.056,MONITORING
58822.32,0.011,0.208,0.052,MONITORING
58822.51,0.013,0.207,0.053,MONITORING
58822.69,0.018,0.203,0.05,MONITORING
58830.89,0.014,0.217,0.059,MONITORING
58831.7,0.009,0.217,0.043,MONITORING
58831.26,0.005,0.216,0.056,MONITORING
58831.44,0.005,0.215,0.053,MONITORING
58831.62,0.017,0.217,0.053,MONITORING
58831.8,0.01,0.218,0.045,MONITORING
58831.98,0.011,0.214,0.055,MONITORING
58832.17,0.011,0.218,0.046,MONITORING
58832.35,0.021,0.216,0.052,MONITORING
58832.53,0.009,0.219,0.05,MONITORING
58832.71,0.006,0.216,0.057,MONITORING
58838.0,0.024,0.212,0.059,MONITORING
58838.18,0.035,0.212,0.066,MONITORING
58838.36,0.031,0.21,0.058,MONITORING
58838.55,0.031,0.212,0.059,MONITORING
58838.73,0.037,0.213,0.066,MONITORING
58838.91,0.04,0.213,0.062,MONITORING
58839.9,0.053,0.212,0.064,MONITORING
58839.28,0.047,0.209,0.069,MONITORING
58839.46,0.055,0.21,0.066,MONITORING
58839.64,0.044,0.214,0.068,MONITORING
58846.2,0.042,0.213,0.079,MONITORING
58846.2,0.065,0.213,0.068,MONITORING
58846.38,0.052,0.214,0.074,MONITORING
58846.57,0.045,0.214,0.064,MONITORING
58846.75,0.047,0.216,0.062,MONITORING
58846.93,0.047,0.213,0.069,MONITORING
58847.11,0.051,0.214,0.067,MONITORING
58847.3,0.055,0.212,0.074,MONITORING
58847.48,0.063,0.209,0.076,MONITORING
58847.66,0.064,0.214,0.067,MONITORING
58847.84,0.041,0.208,0.088,MONITORING
58849.12,0.051,0.204,0.071,MONITORING
58849.3,0.04,0.204,0.063,MONITORING
58849.48,0.036,0.206,0.062,MONITORING
58849.67,0.025,0.209,0.063,MONITORING
58849.85,0.021,0.213,0.059,MONITORING
58850.3,0.017,0.213,0.059,MONITORING
58850.21,0.018,0.214,0.058,MONITORING
58850.39,0.012,0.215,0.056,MONITORING
58850.58,0.016,0.217,0.057,MONITORING
58850.76,0.008,0.215,0.06,MONITORING
58850.94,0.013,0.213,0.059,MONITORING
58857.87,0.096,0.197,0.083,MONITORING
58858.5,0.077,0.195,0.077,MONITORING
58858.23,0.066,0.197,0.071,MONITORING
58858.41,0.069,0.198,0.076,MONITORING
58858.6,0.07,0.198,0.072,MONITORING
58858.78,0.057,0.198,0.069,MONITORING
58858.96,0.043,0.199,0.063,MONITORING
58859.14,0.026,0.198,0.05,MONITORING
58859.33,0.034,0.198,0.056,MONITORING
58859.51,0.045,0.196,0.066,MONITORING
58859.69,0.062,0.201,0.07,MONITORING
58859.87,0.063,0.203,0.075,MONITORING
58860.6,0.051,0.204,0.071,MONITORING
58860.24,0.048,0.206,0.068,MONITORING
58860.42,0.044,0.207,0.068,MONITORING
58860.6,0.05,0.209,0.066,MONITORING
58860.78,0.08,0.213,0.073,MONITORING
58860.97,0.084,0.212,0.082,MONITORING
58861.15,0.092,0.215,0.084,MONITORING
58861.33,0.095,0.216,0.077,MONITORING
58861.51,0.09,0.22,0.079,MONITORING
58861.7,0.084,0.218,0.079,MONITORING
58869.53,0.021,0.206,0.055,MONITORING
58869.72,0.011,0.205,0.059,MONITORING
58869.9,0.011,0.202,0.057,MONITORING
58870.8,0.005,0.2,0.057,MONITORING
58870.26,0.006,0.201,0.057,MONITORING
58870.45,0.008,0.2,0.059,MONITORING
58870.63,0.012,0.203,0.055,MONITORING
58870.81,0.006,0.206,0.052,MONITORING
58870.99,0.009,0.21,0.05,MONITORING
58871.17,0.017,0.212,0.053,MONITORING
58871.36,0.022,0.213,0.047,MONITORING
58871.54,0.008,0.212,0.056,MONITORING
58871.72,0.027,0.207,0.055,MONITORING
58871.9,0.006,0.209,0.052,MONITORING
58872.9,0.011,0.209,0.053,MONITORING
58872.27,0.005,0.212,0.056,MONITORING
58872.45,0.017,0.21,0.05,MONITORING
58872.63,0.015,0.212,0.055,MONITORING
58872.82,0.024,0.212,0.061,MONITORING
58873.0,0.028,0.217,0.062,MONITORING
58873.18,0.025,0.218,0.061,MONITORING
58873.36,0.031,0.216,0.06,MONITORING
58873.54,0.017,0.214,0.061,MONITORING
58873.73,0.02,0.217,0.051,MONITORING
58873.91,0.012,0.218,0.054,MONITORING
58881.56,0.057,0.214,0.072,MONITORING
58881.75,0.052,0.211,0.069,MONITORING
58881.93,0.065,0.21,0.069,MONITORING
58882.11,0.037,0.209,0.072,MONITORING
58882.29,0.061,0.215,0.064,MONITORING
58882.48,0.053,0.214,0.075,MONITORING
58882.66,0.055,0.215,0.071,MONITORING
58882.84,0.05,0.219,0.072,MONITORING
58883.2,0.055,0.223,0.065,MONITORING
58883.2,0.036,0.223,0.066,MONITORING
58883.39,0.045,0.221,0.071,MONITORING
58892.14,0.028,0.214,0.056,MONITORING
58892.32,0.017,0.205,0.063,MONITORING
58892.5,0.039,0.206,0.062,MONITORING
58892.68,0.058,0.209,0.076,MONITORING
58892.86,0.05,0.209,0.075,MONITORING
58893.5,0.055,0.21,0.068,MONITORING
58893.23,0.052,0.211,0.075,MONITORING
58893.41,0.072,0.208,0.065,MONITORING
58893.59,0.016,0.209,0.056,MONITORING
58893.78,0.04,0.207,0.059,MONITORING
58893.96,0.028,0.206,0.066,MONITORING
58894.14,0.019,0.204,0.055,MONITORING
58903.7,0.059,0.212,0.068,MONITORING
58903.26,0.043,0.211,0.07,MONITORING
58903.44,0.037,0.208,0.069,MONITORING
58903.62,0.041,179.998,0.066,VALIDATING
58903.8,0.038,0.207,0.065,MONITORING
58903.98,0.036,0.209,0.064,MONITORING
58904.17,0.028,0.208,0.064,MONITORING
58904.35,0.034,0.209,0.059,MONITORING
58904.53,0.032,0.209,0.055,MONITORING
58914.19,0.07,0.204,0.072,MONITORING
58914.37,0.07,0.207,0.073,MONITORING
58914.56,0.058,0.205,0.075,MONITORING
58914.74,0.053,0.203,0.073,MONITORING
58914.92,0.052,0.201,0.073,MONITORING
58915.1,0.055,0.202,0.074,MONITORING
58915.29,0.046,0.2,0.07,MONITORING
58915.47,0.048,0.203,0.068,MONITORING
58915.65,0.042,0.202,0.061,MONITORING
58915.83,0.038,0.198,0.062,MONITORING
58916.1,0.037,0.197,0.067,MONITORING
58916.2,0.034,0.199,0.064,MONITORING
58916.38,0.034,0.198,0.064,MONITORING
58916.56,0.039,179.997,0.066,VALIDATING
58916.74,0.037,0.201,0.066,MONITORING
58917.84,0.057,0.201,0.065,MONITORING
58918.2,0.061,0.203,0.08,MONITORING
58918.2,0.063,0.195,0.076,MONITORING
58918.38,0.058,179.999,0.068,VALIDATING
58918.57,0.052,0.191,0.068,MONITORING
58918.75,0.055,0.187,0.07,MONITORING
58918.93,0.068,0.186,0.074,MONITORING
58924.95,0.043,0.206,0.075,MONITORING
58925.13,0.039,0.206,0.069,MONITORING
58925.31,0.035,0.209,0.072,MONITORING
58925.49,0.026,0.207,0.058,MONITORING
58925.68,0.014,0.206,0.059,MONITORING
58925.86,0.005,179.996,0.056,VALIDATING
58926.4,0.011,0.203,0.052,MONITORING
58926.22,0.006,0.204,0.058,MONITORING
58926.41,0.012,0.204,0.056,MONITORING
58926.59,0.024,0.205,0.067,MONITORING
58926.77,0.011,0.202,0.063,MONITORING
58926.95,0.043,0.205,0.054,MONITORING
58927.13,0.014,0.199,0.075,MONITORING
58927.32,0.043,0.2,0.064,MONITORING
58927.5,0.021,0.198,0.072,MONITORING
58927.68,0.046,0.199,0.074,MONITORING
58931.14,0.011,0.258,0.048,MONITORING
58931.33,0.007,0.259,0.055,MONITORING
58931.51,0.013,0.259,0.051,MONITORING
58931.69,0.01,0.259,0.048,MONITORING
58931.87,0.01,0.265,0.045,MONITORING
58932.6,0.009,0.257,0.047,MONITORING
58932.24,0.008,0.254,0.046,MONITORING
58932.42,0.02,0.255,0.05,MONITORING
58932.6,0.02,0.257,0.043,MONITORING
58932.79,0.015,0.254,0.062,MONITORING
58932.97,0.014,0.258,0.044,MONITORING
58933.15,0.017,0.258,0.056,MONITORING
58933.33,0.026,0.255,0.055,MONITORING
58938.62,0.038,0.262,0.063,MONITORING
58938.8,0.039,0.258,0.063,MONITORING
58938.98,0.038,0.258,0.055,MONITORING
58939.17,0.039,0.264,0.067,MONITORING
58939.35,0.013,179.999,0.076,VALIDATING
58939.53,0.091,0.263,0.054,MONITORING
58939.71,0.007,0.258,0.077,MONITORING
58939.89,0.069,0.256,0.056,MONITORING
58940.8,0.032,0.259,0.063,MONITORING
58940.26,0.059,0.257,0.063,MONITORING
58940.44,0.041,0.259,0.058,MONITORING
58942.99,0.063,0.266,0.058,MONITORING
58943.18,0.039,0.266,0.078,MONITORING
58943.36,0.056,0.262,0.067,MONITORING
58943.54,0.035,0.262,0.071,MONITORING
58943.72,0.046,0.259,0.062,MONITORING
58943.91,0.026,0.258,0.065,MONITORING
58944.9,0.034,0.256,0.056,MONITORING
58944.27,0.021,0.255,0.053,MONITORING
58953.93,0.006,0.262,0.051,MONITORING
58954.11,0.017,0.261,0.052,MONITORING
58954.3,0.015,0.259,0.05,MONITORING
58954.48,0.012,0.259,0.053,MONITORING
58954.66,0.011,0.259,0.049,MONITORING
58954.84,0.016,0.257,0.049,MONITORING
58955.2,0.007,0.256,0.053,MONITORING
58957.94,0.013,0.28,0.047,MONITORING
58958.12,0.04,0.278,0.071,MONITORING
58958.31,0.01,0.274,0.048,MONITORING
58958.49,0.03,0.279,0.063,MONITORING
58958.67,0.01,0.275,0.06,MONITORING
58958.85,0.034,0.274,0.06,MONITORING
58959.3,0.014,0.277,0.056,MONITORING
58959.22,0.04,0.271,0.059,MONITORING
58959.4,0.032,0.269,0.065,MONITORING
58959.58,0.02,179.999,0.053,VALIDATING
58959.76,0.008,0.267,0.048,MONITORING
58959.95,0.046,0.269,0.074,MONITORING
58960.13,0.005,0.27,0.056,MONITORING
58960.31,0.039,0.273,0.065,MONITORING
58960.49,0.01,0.27,0.07,MONITORING
58960.67,0.029,0.27,0.06,MONITORING
58960.86,0.006,0.265,0.06,MONITORING
58961.4,0.024,0.263,0.059,MONITORING
58961.22,0.007,0.269,0.057,MONITORING
58961.4,0.028,0.269,0.061,MONITORING
58961.59,0.013,0.27,0.059,MONITORING
58964.14,0.021,0.261,0.059,MONITORING
58964.32,0.032,0.263,0.058,MONITORING
58964.5,0.016,0.258,0.058,MONITORING
58964.68,0.031,0.262,0.056,MONITORING
58964.87,0.012,0.263,0.055,MONITORING
58965.5,0.024,0.262,0.055,MONITORING
58965.23,0.006,0.266,0.056,MONITORING
58965.41,0.024,0.266,0.054,MONITORING
58965.6,0.016,0.266,0.055,MONITORING
58965.78,0.036,0.266,0.068,MONITORING
58965.96,0.03,0.266,0.046,MONITORING
58966.14,0.044,0.274,0.064,MONITORING
58966.32,0.006,0.262,0.055,MONITORING
58966.51,0.028,0.262,0.059,MONITORING
58969.6,0.02,0.263,0.058,MONITORING
58969.79,0.013,0.266,0.049,MONITORING
58969.97,0.005,0.269,0.054,MONITORING
58970.15,0.014,0.27,0.048,MONITORING
58970.33,0.008,0.267,0.057,MONITORING
58970.52,0.025,0.265,0.055,MONITORING
58970.7,0.004,0.262,0.06,MONITORING
58970.88,0.012,0.26,0.06,MONITORING
58979.8,0.02,0.258,0.05,MONITORING
58979.26,0.015,0.257,0.064,MONITORING
58979.45,0.007,0.257,0.053,MONITORING
58979.63,0.02,179.997,0.05,VALIDATING
58979.81,0.004,0.258,0.062,MONITORING
58979.99,0.028,0.257,0.046,MONITORING
58980.17,0.013,0.256,0.051,MONITORING
58985.64,0.011,0.275,0.054,MONITORING
58985.82,0.019,0.275,0.041,MONITORING
58986.1,0.024,0.272,0.054,MONITORING
58986.19,0.028,0.267,0.046,MONITORING
58986.37,0.04,0.264,0.048,MONITORING
58986.55,0.018,0.267,0.045,MONITORING
58986.74,0.01,0.265,0.063,MONITORING
58986.92,0.006,0.264,0.06,MONITORING
58987.1,0.015,0.266,0.057,MONITORING
58987.28,0.035,0.268,0.065,MONITORING
58987.47,0.052,0.267,0.074,MONITORING
58987.65,0.043,0.268,0.068,MONITORING
58989.11,0.02,0.263,0.056,MONITORING
58989.29,0.019,0.263,0.058,MONITORING
58989.47,0.006,0.263,0.044,MONITORING
58989.65,0.007,0.261,0.067,MONITORING
58989.83,0.011,0.259,0.042,MONITORING
58990.2,0.01,0.263,0.057,MONITORING
58990.2,0.017,0.258,0.051,MONITORING
58990.38,0.023,0.262,0.061,MONITORING
58990.56,0.026,0.258,0.056,MONITORING
58991.84,0.023,0.259,0.045,MONITORING
58992.2,0.03,0.266,0.056,MONITORING
58992.2,0.025,0.262,0.051,MONITORING
58992.39,0.025,0.264,0.047,MONITORING
58992.57,0.019,0.264,0.047,MONITORING
58992.75,0.007,0.266,0.05,MONITORING
58992.93,0.008,0.265,0.052,MONITORING
58993.11,0.005,0.266,0.052,MONITORING
58993.3,0.008,0.268,0.048,MONITORING
58993.48,0.006,0.268,0.052,MONITORING
58994.3,0.025,179.997,0.043,VALIDATING
58994.21,0.006,0.266,0.056,MONITORING
58994.39,0.013,0.262,0.049,MONITORING
58994.57,0.025,0.263,0.05,MONITORING
58994.75,0.008,0.263,0.045,MONITORING
58994.94,0.011,0.263,0.051,MONITORING
58995.12,0.028,0.266,0.053,MONITORING
58995.3,0.034,0.263,0.063,MONITORING
58995.48,0.063,179.997,0.067,VALIDATING
58995.67,0.043,0.262,0.061,MONITORING
58995.85,0.037,0.266,0.057,MONITORING
58996.3,0.017,0.263,0.056,MONITORING
58996.21,0.026,0.264,0.061,MONITORING
58999.31,0.075,0.258,0.073,MONITORING
58999.49,0.078,0.258,0.084,MONITORING
58999.68,0.067,179.997,0.051,VALIDATING
58999.86,0.082,0.271,0.114,MONITORING
59000.4,0.089,0.271,0.051,MONITORING
59000.22,0.103,0.272,0.096,MONITORING
59000.4,0.098,0.27,0.083,MONITORING
59000.59,0.092,0.266,0.078,MONITORING
59000.77,0.077,0.267,0.084,MONITORING
59000.95,0.085,0.271,0.075,MONITORING
59001.13,0.064,0.273,0.078,MONITORING
59001.32,0.038,0.278,0.058,MONITORING
59004.78,0.011,0.28,0.062,MONITORING
59004.96,0.013,179.997,0.054,VALIDATING
59005.14,0.007,0.279,0.047,MONITORING
59005.33,0.014,0.275,0.067,MONITORING
59005.51,0.014,0.268,0.046,MONITORING
59005.69,0.009,0.272,0.059,MONITORING
59005.87,0.015,0.27,0.053,MONITORING
59006.6,0.01,0.273,0.056,MONITORING
59006.24,0.011,0.271,0.052,MONITORING
59006.42,0.004,0.274,0.064,MONITORING
59006.6,0.019,0.275,0.051,MONITORING
59006.78,0.015,0.285,0.041,MONITORING
59006.97,0.02,0.281,0.069,MONITORING
59007.15,0.021,0.276,0.048,MONITORING
59007.33,0.019,0.276,0.05,MONITORING
59007.51,0.011,0.275,0.046,MONITORING
59007.7,0.018,0.281,0.049,MONITORING
59007.88,0.006,179.998,0.055,VALIDATING
59008.6,0.014,0.283,0.052,MONITORING
59008.24,0.015,0.284,0.047,MONITORING
59008.42,0.016,0.281,0.053,MONITORING
59008.61,0.012,0.278,0.051,MONITORING
59008.79,0.007,179.997,0.047,VALIDATING
59008.97,0.007,0.275,0.053,MONITORING
59009.15,0.008,0.273,0.053,MONITORING
59009.34,0.005,0.268,0.055,MONITORING
59009.52,0.004,0.27,0.059,MONITORING
59009.7,0.011,0.272,0.051,MONITORING
59009.88,0.005,0.277,0.059,MONITORING
59010.7,0.007,179.999,0.062,VALIDATING
59010.25,0.011,0.276,0.045,MONITORING
59010.43,0.007,0.279,0.05,MONITORING
59010.61,0.009,0.278,0.058,MONITORING
59010.79,0.006,0.277,0.046,MONITORING
59010.98,0.012,0.278,0.053,MONITORING
59011.16,0.019,0.274,0.054,MONITORING
59011.34,0.018,0.278,0.053,MONITORING
59011.52,0.019,0.276,0.056,MONITORING
59013.53,0.029,0.277,0.061,MONITORING
59013.71,0.036,0.275,0.071,MONITORING
59013.89,0.026,0.272,0.087,MONITORING
59014.8,0.052,0.276,0.071,MONITORING
59014.26,0.061,0.277,0.076,MONITORING
59014.44,0.043,0.279,0.072,MONITORING
59014.62,0.054,0.279,0.071,MONITORING
59023.37,0.029,0.263,0.069,MONITORING
59023.55,0.054,0.26,0.08,MONITORING
59023.74,0.06,0.263,0.069,MONITORING
59023.92,0.047,179.999,0.078,VALIDATING
59024.1,0.069,179.997,0.07,VALIDATING
59024.28,0.049,0.262,0.072,MONITORING
59024.47,0.062,0.258,0.059,MONITORING
59024.65,0.033,0.261,0.059,MONITORING
59033.58,0.013,0.253,0.056,MONITORING
59033.76,0.016,0.257,0.048,MONITORING
59033.95,0.027,0.256,0.05,MONITORING
59034.13,0.022,0.26,0.054,MONITORING
59034.31,0.018,0.259,0.067,MONITORING
59034.49,0.028,0.261,0.046,MONITORING
59034.67,0.004,0.263,0.059,MONITORING
59034.86,0.018,0.263,0.048,MONITORING
59035.4,0.005,0.264,0.061,MONITORING
59035.22,0.02,0.266,0.051,MONITORING
59035.4,0.008,0.269,0.055,MONITORING
59037.96,0.046,179.998,0.06,VALIDATING
59038.14,0.045,0.256,0.073,MONITORING
59038.32,0.044,0.259,0.058,MONITORING
59038.5,0.048,0.257,0.053,MONITORING
59038.68,0.028,0.26,0.056,MONITORING
59038.87,0.023,179.999,0.068,VALIDATING
59039.5,0.019,0.254,0.052,MONITORING
59039.23,0.027,0.255,0.057,MONITORING
59050.17,0.016,0.262,0.055,MONITORING
59050.35,0.02,0.264,0.064,MONITORING
59050.53,0.018,0.267,0.058,MONITORING
59050.72,0.026,0.265,0.063,MONITORING
59050.9,0.033,0.264,0.063,MONITORING
59051.8,0.035,0.26,0.067,MONITORING
59051.26,0.032,0.262,0.062,MONITORING
59058.55,0.027,0.279,0.06,MONITORING
59058.73,0.043,0.283,0.052,MONITORING
59058.92,0.057,0.282,0.072,MONITORING
59059.1,0.059,0.284,0.067,MONITORING
59059.28,0.084,0.288,0.071,MONITORING
59059.46,0.065,0.287,0.071,MONITORING
59059.65,0.049,0.289,0.07,MONITORING
59060.92,0.049,0.294,0.07,MONITORING
59061.1,0.059,0.298,0.066,MONITORING
59061.29,0.05,0.299,0.071,MONITORING
59061.47,0.059,179.998,0.066,VALIDATING
59061.65,0.054,0.293,0.063,MONITORING
59061.83,0.047,0.292,0.06,MONITORING
59062.2,0.041,0.294,0.057,MONITORING
59062.2,0.036,0.295,0.053,MONITORING
59068.3,0.062,0.301,0.068,MONITORING
59068.21,0.059,0.298,0.061,MONITORING
59068.4,0.047,0.297,0.067,MONITORING
59068.58,0.052,0.297,0.058,MONITORING
59068.76,0.097,0.297,0.07,MONITORING
59068.94,0.046,0.299,0.077,MONITORING
59069.12,0.107,0.305,0.06,MONITORING
59069.31,0.034,0.303,0.078,MONITORING
59082.43,0.034,0.302,0.059,MONITORING
59082.61,0.029,0.303,0.059,MONITORING
59082.8,0.023,0.301,0.068,MONITORING
59082.98,0.04,0.301,0.056,MONITORING
59083.16,0.034,0.299,0.054,MONITORING
59083.34,0.045,0.306,0.071,MONITORING
59083.53,0.049,0.303,0.077,MONITORING
59083.71,0.067,0.307,0.073,MONITORING
59083.89,0.062,0.303,0.074,MONITORING
59084.7,0.066,0.306,0.069,MONITORING
59084.25,0.07,0.302,0.087,MONITORING
59084.44,0.075,0.294,0.08,MONITORING
59084.62,0.069,0.299,0.081,MONITORING
59084.8,0.058,0.297,0.077,MONITORING
59088.8,0.018,0.298,0.057,MONITORING
59088.27,0.021,0.297,0.054,MONITORING
59088.45,0.01,0.296,0.055,MONITORING
59088.63,0.021,0.296,0.05,MONITORING
59088.81,0.008,0.296,0.051,MONITORING
59088.99,0.025,0.298,0.063,MONITORING
59089.18,0.022,0.3,0.051,MONITORING
59089.91,0.007,0.301,0.053,MONITORING
59090.9,0.029,0.297,0.063,MONITORING
59090.27,0.014,0.298,0.049,MONITORING
59090.45,0.048,0.296,0.061,MONITORING
59090.63,0.017,0.292,0.059,MONITORING
59090.82,0.009,0.292,0.048,MONITORING
59091.0,0.025,0.296,0.051,MONITORING
59091.18,0.008,0.292,0.06,MONITORING
59091.36,0.015,0.294,0.051,MONITORING
59091.55,0.008,0.295,0.05,MONITORING
59091.73,0.008,0.295,0.059,MONITORING
59091.91,0.012,0.297,0.048,MONITORING
59095.19,0.031,0.293,0.066,MONITORING
59095.37,0.101,0.294,0.068,MONITORING
59095.56,0.077,0.288,0.093,MONITORING
59095.74,0.098,0.292,0.081,MONITORING
59095.92,0.087,0.293,0.09,MONITORING
59096.1,0.075,0.293,0.074,MONITORING
59096.29,0.056,0.294,0.074,MONITORING
59096.47,0.059,0.293,0.072,MONITORING
59096.65,0.077,0.294,0.08,MONITORING
59096.83,0.074,0.288,0.074,MONITORING
59097.1,0.105,0.289,0.091,MONITORING
59097.2,0.057,0.287,0.066,MONITORING
59097.38,0.095,0.295,0.088,MONITORING
59100.48,0.016,0.3,0.058,MONITORING
59100.66,0.009,0.297,0.051,MONITORING
59100.84,0.032,0.299,0.058,MONITORING
59101.2,0.027,0.302,0.053,MONITORING
59101.21,0.016,0.302,0.055,MONITORING
59101.39,0.026,0.298,0.046,MONITORING
59101.57,0.016,0.299,0.053,MONITORING
59101.75,0.005,0.297,0.051,MONITORING
59101.94,0.023,0.295,0.061,MONITORING
59106.13,0.044,0.305,0.067,MONITORING
59106.31,0.005,0.302,0.063,MONITORING
59106.49,0.05,0.298,0.07,MONITORING
59106.68,0.024,0.297,0.061,MONITORING
59106.86,0.039,0.295,0.067,MONITORING
59107.4,0.02,0.296,0.058,MONITORING
59107.22,0.03,0.297,0.06,MONITORING
59107.4,0.016,0.301,0.052,MONITORING
59107.59,0.019,0.299,0.055,MONITORING
59107.77,0.014,0.302,0.058,MONITORING
59107.95,0.021,0.303,0.059,MONITORING
59108.13,0.01,0.306,0.062,MONITORING
59109.59,0.04,0.306,0.06,MONITORING
59109.77,0.036,0.303,0.058,MONITORING
59109.96,0.056,0.307,0.067,MONITORING
59110.14,0.052,0.303,0.085,MONITORING
59110.32,0.059,0.301,0.06,MONITORING
59110.5,0.084,0.301,0.083,MONITORING
59110.68,0.082,0.295,0.078,MONITORING
59110.87,0.094,0.298,0.08,MONITORING
59118.71,0.005,0.301,0.059,MONITORING
59118.89,0.027,0.304,0.056,MONITORING
59119.7,0.015,0.304,0.052,MONITORING
59119.25,0.027,0.303,0.053,MONITORING
59119.43,0.002,0.296,0.074,MONITORING
59119.62,0.036,179.998,0.044,VALIDATING
59119.8,0.011,0.295,0.072,MONITORING
59119.98,0.043,0.29,0.058,MONITORING
59120.16,0.023,0.294,0.059,MONITORING
59120.35,0.046,0.294,0.067,MONITORING
59120.53,0.028,0.293,0.059,MONITORING
59120.71,0.046,0.292,0.064,MONITORING
59122.9,0.043,179.999,0.066,VALIDATING
59123.8,0.026,0.291,0.061,MONITORING
59123.26,0.038,0.291,0.06,MONITORING
59123.44,0.02,0.292,0.059,MONITORING
59123.63,0.036,0.297,0.059,MONITORING
59123.81,0.025,0.291,0.06,MONITORING
59123.99,0.033,0.291,0.057,MONITORING
59124.17,0.017,0.29,0.052,MONITORING
59124.36,0.029,0.293,0.057,MONITORING
59125.63,0.008,0.297,0.05,MONITORING
59125.81,0.012,0.298,0.054,MONITORING
59126.0,0.007,0.295,0.054,MONITORING
59126.18,0.009,0.299,0.049,MONITORING
59126.36,0.007,0.294,0.059,MONITORING
59126.54,0.07,0.303,0.048,MONITORING
59126.73,0.048,179.996,0.049,VALIDATING
59126.91,0.049,0.324,0.062,MONITORING
59127.9,0.017,0.318,0.052,MONITORING
59127.27,0.023,0.319,0.055,MONITORING
59127.46,0.017,0.322,0.046,MONITORING
59127.64,0.024,0.318,0.054,MONITORING
59130.37,0.046,0.317,0.064,MONITORING
59130.55,0.049,0.317,0.065,MONITORING
59130.74,0.053,0.318,0.07,MONITORING
59130.92,0.053,0.319,0.065,MONITORING
59131.1,0.028,0.321,0.062,MONITORING
59131.28,0.027,0.327,0.065,MONITORING
59131.47,0.029,0.324,0.062,MONITORING
59131.65,0.017,0.323,0.054,MONITORING
59131.83,0.015,0.326,0.057,MONITORING
59132.1,0.016,179.999,0.045,VALIDATING
59132.19,0.009,0.327,0.057,MONITORING
59132.38,0.007,0.325,0.047,MONITORING
59132.56,0.011,0.322,0.053,MONITORING
59136.57,0.023,0.308,0.055,MONITORING
59136.75,0.022,0.309,0.051,MONITORING
59136.93,0.022,0.307,0.053,MONITORING
59137.12,0.021,0.309,0.053,MONITORING
59137.3,0.011,0.305,0.052,MONITORING
59137.48,0.008,0.305,0.053,MONITORING
59137.66,0.009,0.309,0.052,MONITORING
59137.84,0.007,0.31,0.047,MONITORING
59138.3,0.009,0.313,0.05,MONITORING
59138.21,0.009,0.313,0.048,MONITORING
59138.39,0.006,0.314,0.048,MONITORING
59138.57,0.007,0.315,0.06,MONITORING
59142.4,0.009,0.321,0.047,MONITORING
59142.58,0.013,179.997,0.046,VALIDATING
59142.77,0.013,0.327,0.052,MONITORING
59142.95,0.008,0.327,0.052,MONITORING
59143.13,0.006,0.327,0.054,MONITORING
59143.31,0.007,0.326,0.048,MONITORING
59143.5,0.01,0.325,0.056,MONITORING
59143.68,0.006,0.329,0.054,MONITORING
59143.86,0.019,0.331,0.054,MONITORING
59144.4,0.009,0.33,0.056,MONITORING
59144.22,0.02,179.998,0.055,VALIDATING
59144.41,0.017,0.329,0.053,MONITORING
59144.59,0.014,0.329,0.059,MONITORING
59144.77,0.023,0.326,0.053,MONITORING
59144.95,0.016,0.323,0.059,MONITORING
59145.14,0.021,0.321,0.058,MONITORING
59145.32,0.024,0.318,0.066,MONITORING
59145.5,0.029,0.317,0.062,MONITORING
59145.68,0.031,0.314,0.061,MONITORING
